[01:02:22] Started at 2026-05-22T01:02:22.421100
[01:02:22] Python 3.12.4, lightgbm 4.6.0, xgboost 2.1.4, catboost installed
[01:02:22] Targets:  ['gender', 'age', 'mood']
[01:02:22] Families: ['lgb', 'xgb', 'cat', 'hgb', 'et']
[01:02:22] Trials:   lgb=300 xgb=250 cat=150 hgb=80 et=60
[01:02:22] Top-K stack: lgb=5 xgb=4 cat=4 hgb=3 et=2
[01:02:22] Resumable mode: False
[01:02:22] X: (6710, 441)  gender boys/girls=2758/3952  age mean=20.8  mood mean=18.1
[01:02:22] 
############# TARGET: GENDER #############
[01:02:22] --- LGB search on gender: 300 trials ---
[10:24:49]   trial 230/250  AUC=0.8722  (75.4s, elapsed 410.3m, eta 35.7m)
[10:26:12]   trial 231/250  AUC=0.8672  (82.7s, elapsed 411.7m, eta 33.9m)
[10:27:37]   trial 232/250  AUC=0.8708  (85.5s, elapsed 413.1m, eta 32.1m)
[10:30:35]   trial 233/250  AUC=0.8724  (178.4s, elapsed 416.1m, eta 30.4m)
[10:32:52]   trial 234/250  AUC=0.8528  (136.3s, elapsed 418.4m, eta 28.6m)
[10:34:31]   trial 235/250  AUC=0.8560  (99.4s, elapsed 420.0m, eta 26.8m)
[10:36:33]   trial 236/250  AUC=0.8682  (121.9s, elapsed 422.1m, eta 25.0m)
[10:38:36]   trial 237/250  AUC=0.8509  (122.5s, elapsed 424.1m, eta 23.3m)
[10:39:18]   trial 238/250  AUC=0.8177  (42.3s, elapsed 424.8m, eta 21.4m)
[10:44:17]   trial 239/250  AUC=0.8611  (299.3s, elapsed 429.8m, eta 19.8m)
[10:46:49]   trial 240/250  AUC=0.8656  (151.5s, elapsed 432.3m, eta 18.0m)
[10:49:46]   trial 241/250  AUC=0.8570  (177.5s, elapsed 435.3m, eta 16.3m)
[10:51:06]   trial 242/250  AUC=0.8690  (79.5s, elapsed 436.6m, eta 14.4m)
[10:52:14]   trial 243/250  AUC=0.8495  (68.5s, elapsed 437.8m, eta 12.6m)
[10:59:48]   trial 244/250  AUC=0.8479  (453.7s, elapsed 445.3m, eta 11.0m)
[11:00:46]   trial 245/250  AUC=0.8579  (58.3s, elapsed 446.3m, eta 9.1m)
[11:01:10]   trial 246/250  AUC=0.8497  (23.8s, elapsed 446.7m, eta 7.3m)
[11:02:16]   trial 247/250  AUC=0.8554  (65.7s, elapsed 447.8m, eta 5.4m)
[11:03:55]   trial 248/250  AUC=0.8604  (99.3s, elapsed 449.4m, eta 3.6m)
[11:05:02]   trial 249/250  AUC=0.8528  (67.5s, elapsed 450.6m, eta 1.8m)
[11:06:47]   trial 250/250  AUC=0.8734  (104.5s, elapsed 452.3m, eta 0.0m)
[11:06:47] --- CAT search on gender: 150 trials ---
[11:09:20]   trial   1/150  AUC=0.8656  (152.7s, elapsed 2.5m, eta 379.3m)  *
[11:23:22]   trial   2/150  AUC=0.8738  (842.5s, elapsed 16.6m, eta 1227.5m)  *
[11:26:11]   trial   3/150  AUC=0.8527  (168.3s, elapsed 19.4m, eta 950.3m)
[11:39:31]   trial   4/150  AUC=0.8715  (800.6s, elapsed 32.7m, eta 1194.9m)
[11:40:20]   trial   5/150  AUC=0.8555  (48.9s, elapsed 33.6m, eta 973.0m)
[11:42:19]   trial   6/150  AUC=0.8287  (119.3s, elapsed 35.5m, eta 853.0m)
[11:46:01]   trial   7/150  AUC=0.8414  (221.4s, elapsed 39.2m, eta 801.4m)
[12:13:57]   trial   8/150  AUC=0.8733  (1676.0s, elapsed 67.2m, eta 1192.2m)
[12:15:57]   trial   9/150  AUC=0.8673  (120.4s, elapsed 69.2m, eta 1083.7m)
[12:22:47]   trial  10/150  AUC=0.8507  (410.0s, elapsed 76.0m, eta 1064.1m)
[12:35:23]   trial  11/150  AUC=0.8037  (755.9s, elapsed 88.6m, eta 1119.6m)
[12:52:58]   trial  12/150  AUC=0.8714  (1054.5s, elapsed 106.2m, eta 1221.0m)
[12:57:41]   trial  13/150  AUC=0.8669  (283.6s, elapsed 110.9m, eta 1168.8m)
[12:59:16]   trial  14/150  AUC=0.8673  (94.3s, elapsed 112.5m, eta 1092.6m)
[13:03:33]   trial  15/150  AUC=0.8504  (257.3s, elapsed 116.8m, eta 1050.9m)
[13:08:03]   trial  16/150  AUC=0.8029  (270.5s, elapsed 121.3m, eta 1015.7m)
[13:12:19]   trial  17/150  AUC=0.8686  (255.9s, elapsed 125.5m, eta 982.2m)
[13:14:29]   trial  18/150  AUC=0.8718  (129.5s, elapsed 127.7m, eta 936.4m)
[13:15:24]   trial  19/150  AUC=0.8629  (55.2s, elapsed 128.6m, eta 886.8m)
[13:25:41]   trial  20/150  AUC=0.8725  (617.4s, elapsed 138.9m, eta 902.9m)
[13:26:37]   trial  21/150  AUC=0.8445  (55.7s, elapsed 139.8m, eta 859.0m)
[13:33:52]   trial  22/150  AUC=0.8459  (435.0s, elapsed 147.1m, eta 855.8m)
[13:35:13]   trial  23/150  AUC=0.8448  (80.7s, elapsed 148.4m, eta 819.6m)
[13:40:49]   trial  24/150  AUC=0.8668  (336.0s, elapsed 154.0m, eta 808.6m)
[14:03:27]   trial  25/150  AUC=0.8709  (1358.7s, elapsed 176.7m, eta 883.4m)
[14:11:10]   trial  26/150  AUC=0.8623  (463.0s, elapsed 184.4m, eta 879.4m)
[14:15:37]   trial  27/150  AUC=0.8665  (266.3s, elapsed 188.8m, eta 860.2m)
[14:17:08]   trial  28/150  AUC=0.8584  (91.1s, elapsed 190.3m, eta 829.4m)
